Entity,Code,Year,Coal,Oil,Gas,Nuclear,Hydropower,Wind,Solar,Other renewables
France,FRA,1974,6540.1133,27254.445,3122.751,778.2366,2974.8787,0,0,93.86409
France,FRA,1975,5864.664,24795.566,3466.9714,960.9937,3165.4622,0,0,83.88528
France,FRA,1976,6617.0425,26714.64,3709.5264,827.57745,2547.2805,0,0,78.651474
France,FRA,1977,6630.757,25543.074,3855.1936,936.81946,3985.3323,0,0,80.74809
France,FRA,1978,6557.608,26503.115,4094.7192,1583.1819,3553.9883,0,0,82.95883
France,FRA,1979,7028.194,26250.809,4516.808,2068.5452,3438.213,0,0,86.42293
France,FRA,1980,7091.7305,24267.48,4666.5703,3154.2144,3580.3867,0,0,85.221695
France,FRA,1981,6241.1685,21781.164,4713.2427,5392.5386,3696.288,0,0,85.94555
France,FRA,1982,6370.3823,20050.352,4502.7744,5543.046,3591.657,0,0,87.44462
France,FRA,1983,5652.5366,19460.432,4769.6367,7300.5884,3514.2893,0,0,88.74094
France,FRA,1984,5430.2476,18665.617,4838.861,9627.365,3307.062,0,0,91.881065
France,FRA,1985,5274.5693,18260.223,5152.446,11222.858,3100.7341,0,0,93.08155
France,FRA,1986,4309.128,18532.953,5155.1685,12662.784,3113.0955,0,0,93.20154
France,FRA,1987,4094.1902,18560.34,5188.6616,13159.269,3493.907,0,0,97.60543
France,FRA,1988,3980.7034,18346.104,5133.9917,13578.975,3771.3652,0,0,98.31839
France,FRA,1989,4274.083,18729.336,4995.102,14893.738,2285.3845,0,0,101.51756
France,FRA,1990,4043.132,18600.6,5312.375,15308.712,2625.4983,0.013234526,0,104.897354
France,FRA,1991,4264.7583,19923.295,5791.115,16070.608,2793.8044,0.023746707,0,114.694786
France,FRA,1992,3756.5051,19800.422,5750.8604,16334.413,3328.032,0.023629818,0.071815535,115.86771
France,FRA,1993,2947.4897,19060.08,5856.529,17694.154,3118.684,0.11544251,0.08088059,106.72345
France,FRA,1994,2911.7725,18453.21,5571.569,17240.508,3773.6672,0.22528785,0.08996667,116.21794
France,FRA,1995,3091.242,18637.031,5911.0703,18006.943,3490.3013,0.22503011,0.09737844,125.070435
France,FRA,1996,3238.5862,19013.357,6511.517,18905.621,3142.404,0.35353234,0.12610249,129.6984
France,FRA,1997,2837.9968,18990.79,6222.94,18756.854,3024.1804,0.5277946,0.16157675,142.72778
France,FRA,1998,3349.1882,19662.97,6611.136,18335.686,2934.3997,0.9214015,0.19321492,141.04785
France,FRA,1999,2987.5564,19631.443,6705.8784,18534.94,3409.164,1.7369008,0.2137956,150.89691
France,FRA,2000,2877.4392,19218.404,6992.897,19387.283,3099.0273,2.2415097,0.24391595,156.87067
France,FRA,2001,2404.3972,19069.25,7289.5923,19417.258,3424.752,6.040859,0.2840818,173.92084
France,FRA,2002,2562.4854,18446.283,7226.2993,19835.195,2742.8936,12.034816,0.32259896,183.21944
France,FRA,2003,2696.9214,18388.938,7528.15,19786.03,2644.1333,17.405354,0.34843457,191.23166
France,FRA,2004,2577.8599,18417.596,7632.5845,19856.81,2638.2515,26.358149,0.37424073,193.19499
France,FRA,2005,2640.515,17921.602,7742.4014,19696.34,2245.631,41.963814,0.45805818,196.34879
France,FRA,2006,2423.4644,17757.492,7426.378,19399.234,2426.1594,94.02482,0.513045,193.44331
France,FRA,2007,2491.5781,17226.762,7169.498,18732.166,2453.8867,173.37892,0.7667863,211.02812
France,FRA,2008,2348.4456,16778.33,7388.7085,18469.055,2675.2468,239.30711,1.7651738,220.8101
France,FRA,2009,2037.8773,16015.784,7088.1924,17041.4,2370.4475,329.06937,7.236864,226.70026
France,FRA,2010,2178.362,15448.139,7815.5957,17596.758,2575.2837,408.38083,25.45964,242.29364
France,FRA,2011,1941.6694,15124.811,6749.802,17982.338,1823.0203,510.58432,84.46079,270.57904
France,FRA,2012,2147.2473,14536.388,6938.083,17115.727,2364.997,620.06635,161.56685,280.85608
France,FRA,2013,2269.1409,14276.71,7011.1416,16829.176,2813.9265,650.922,188.04498,295.9075
France,FRA,2014,1657.1896,13748.516,5859.776,17167.889,2471.2227,692.1239,232.59293,317.9611
France,FRA,2015,1575.5642,13904.908,6277.582,17059.066,2127.6443,849.33386,283.25317,342.48135
France,FRA,2016,1528.94,13643.282,6841.6177,15564.648,2313.2378,839.06384,315.1932,370.32446
France,FRA,2017,1670.3159,13809.147,6856.989,15254.672,1875.0334,958.71814,348.57385,394.73892
France,FRA,2018,1529.3868,13425.787,6538.261,15678.047,2426.6724,1104.9396,392.11807,411.6795
France,FRA,2019,1208.3329,13272.552,6642.69,15026.023,2109.898,1329.7002,438.63748,416.65314
France,FRA,2020,849.4367,11163.052,6157.753,13256.319,2311.7278,1518.9628,476.411,417.85745
France,FRA,2021,1136.5577,11969.449,6513.1787,14139.487,2186.107,1397.2378,554.62646,436.99347
France,FRA,2022,971.6879,11911.378,5830.648,10926.119,1641.1611,1440.6422,709.69794,456.43246
France,FRA,2023,740.7256,11696.123,5125.8667,12415.686,2045.5521,1886.8041,782.3947,447.5086
France,FRA,2024,741.85156,11655.696,4803.7954,13943.65,2598.7966,1727.8872,849.6853,451.39258
Gabon,GAB,1965,,,,0,,,,
Gabon,GAB,1966,,,,0,,,,
Gabon,GAB,1967,,,,0,,,,
Gabon,GAB,1968,,,,0,,,,
Gabon,GAB,1969,,,,0,,,,
Gabon,GAB,1970,,,,0,,,,
Gabon,GAB,1971,,,,0,,,,
Gabon,GAB,1972,,,,0,,,,
Gabon,GAB,1973,,,,0,,,,
Gabon,GAB,1974,,,,0,,,,
Gabon,GAB,1975,,,,0,,,,
Gabon,GAB,1976,,,,0,,,,
Gabon,GAB,1977,,,,0,,,,
Gabon,GAB,1978,,,,0,,,,
Gabon,GAB,1979,,,,0,,,,
Gabon,GAB,1980,,,,0,,,,
Gabon,GAB,1981,,,,0,,,,
Gabon,GAB,1982,,,,0,,,,
Gabon,GAB,1983,,,,0,,,,
Gabon,GAB,1984,,,,0,,,,
Gabon,GAB,1985,,,,0,,,,
Gabon,GAB,1986,,,,0,,,,
Gabon,GAB,1987,,,,0,,,,
Gabon,GAB,1988,,,,0,,,,
Gabon,GAB,1989,,,,0,,,,
Gabon,GAB,1990,,,,0,,,,
Gabon,GAB,1991,,,,0,,,,
Gabon,GAB,1992,,,,0,,,,
Gabon,GAB,1993,,,,0,,,,
Gabon,GAB,1994,,,,0,,,,
Gabon,GAB,1995,,,,0,,,,
Gabon,GAB,1996,,,,0,,,,
Gabon,GAB,1997,,,,0,,,,
Gabon,GAB,1998,,,,0,,,,
Gabon,GAB,1999,,,,0,,,,
Gabon,GAB,2000,,,,0,,,,
Gabon,GAB,2001,,,,0,,,,
Gabon,GAB,2002,,,,0,,,,
Gabon,GAB,2003,,,,0,,,,
Gabon,GAB,2004,,,,0,,,,
Gabon,GAB,2005,,,,0,,,,
Gabon,GAB,2006,,,,0,,,,
Gabon,GAB,2007,,,,0,,,,
Gabon,GAB,2008,,,,0,,,,
Gabon,GAB,2009,,,,0,,,,
Gabon,GAB,2010,,,,0,,,,
Gabon,GAB,2011,,,,0,,,,
Gabon,GAB,2012,,,,0,,,,
Gabon,GAB,2013,,,,0,,,,
Gabon,GAB,2014,,,,0,,,,
Gabon,GAB,2015,,,,0,,,,
Gabon,GAB,2016,,,,0,,,,
Gabon,GAB,2017,,,,0,,,,
Gabon,GAB,2018,,,,0,,,,
Gabon,GAB,2019,,,,0,,,,
Gabon,GAB,2020,,,,0,,,,
Gabon,GAB,2021,,,,0,,,,
Gabon,GAB,2022,,,,0,,,,
Gabon,GAB,2023,,,,0,,,,
Gabon,GAB,2024,,,,0,,,,
Germany,DEU,1965,24609.072,13434.39,407.75186,4.278175,592.80914,0,0,0
Germany,DEU,1966,22781.83,14904.28,485.9604,9.608422,635.7512,0,0,0
Germany,DEU,1967,21843.406,15426.911,623.46564,44.208687,600.9607,0,0,0
Germany,DEU,1968,22056.53,17215.477,1020.02637,63.443794,607.0986,0,0,0
Germany,DEU,1969,22528.482,19205.344,1440.9877,175.94534,488.72247,0,0,0
Germany,DEU,1970,22172.441,21022.545,2042.5461,230.66127,622.78107,0,0,36.76311
Germany,DEU,1971,21180.184,21858.607,2693.5015,220.39024,477.0579,0,0,39.92824
Germany,DEU,1972,20577.525,22965.17,3470.8413,336.00134,465.99435,0,0,40.441986
Germany,DEU,1973,20579.865,24404.48,4461.7456,425.84607,535.7184,0,0,41.67505
Germany,DEU,1974,20660.604,22134.146,5579.5366,508.42493,620.21344,0,0,42.57496
Germany,DEU,1975,18786.957,21579.287,5910.197,851.9493,602.1008,0,0,44.658657
Germany,DEU,1976,19917.678,23415.615,6282.035,1046.8529,490.82715,0,0,50.951214
Germany,DEU,1977,19172.367,23180.31,6686.546,1465.7083,624.65924,0,0,49.824734
Germany,DEU,1978,19438.977,24198.547,7174.3037,1560.1215,652.95996,0,0,52.705143
Germany,DEU,1979,20560.725,24952.086,7926.9956,1850.6218,653.4506,0,0,57.715794
Germany,DEU,1980,20988.996,22528.705,7798.33,1971.6931,676.3658,0,0,78.45897
Germany,DEU,1981,21304.705,20413.312,7443.637,2320.467,705.16144,0,0,71.872314
Germany,DEU,1982,20811.37,19310.967,6912.057,2637.1885,699.3901,0,0,71.705925
Germany,DEU,1983,21616.947,18951.285,7201.6577,2772.056,664.4729,0,0,61.53145
Germany,DEU,1984,22375.443,18943.477,7542.499,3715.0786,658.1054,0,0,65.82463
Germany,DEU,1985,22295.43,19556.568,7468.095,4946.018,620.7682,0,0,65.98211
Germany,DEU,1986,21051.033,20587.043,7440.611,4651.588,662.04205,0.03564736,0,63.98757
Germany,DEU,1987,20927.27,20009.754,8052.7583,5043.157,723.88635,0.071168214,0,57.88041
Germany,DEU,1988,20595.457,19938.678,7894.9233,5557.2573,711.55676,0.28349736,0,65.297134
Germany,DEU,1989,20758.871,18585.465,8016.4727,5684.1265,641.42395,0.9141236,0,69.18954
Germany,DEU,1990,19191.191,19286.57,7990.209,5314.539,604.115,2.4743102,0.03484944,56.260063
Germany,DEU,1991,16731.531,20019.312,8333.328,5098.7314,548.26935,3.4591124,0.034591127,58.800594
Germany,DEU,1992,15005.863,20036.537,8174.803,5450.1963,639.5744,9.438313,0.06864227,60.310814
Germany,DEU,1993,14060.862,20210.309,8591.741,5232.6147,646.3216,20.453217,0.10226608,63.775692
Germany,DEU,1994,13591.813,19957.205,8718.305,5136.131,686.00635,30.87793,0.13587649,72.83829
Germany,DEU,1995,12849.804,19887.002,9477.867,5218.924,730.0397,50.800682,0.1693356,78.067955
Germany,DEU,1996,12756.639,20165.494,10574.717,5457.179,635.4266,68.614456,0.20260173,81.407906
Germany,DEU,1997,12341.581,20013.77,10086.628,5742.632,638.96924,99.9991,0.3708665,87.12413
Germany,DEU,1998,12102.048,20127.768,10225.954,5473.458,643.6055,152.04425,0.5080561,103.56724
Germany,DEU,1999,11699.337,19602.607,10237.616,5781.6265,703.50543,188.00047,0.64616656,112.48401
Germany,DEU,2000,12128.718,19199.113,10137.82,5759.7017,845.5866,322.61337,0,129.89433
Germany,DEU,2001,12143.157,19417.648,10673.02,5775.611,782.1966,354.01135,3.371537,198.33064
Germany,DEU,2002,12150.227,18737.8,10639.035,5502.9985,791.1884,527.4589,6.676695,243.69937
Germany,DEU,2003,12344.415,18361.8,10762.42,5477.358,607.97144,633.38385,10.386605,340.56732
Germany,DEU,2004,12036.515,18156.182,10819.604,5515.1147,684.8534,858.9337,18.387568,404.85913
Germany,DEU,2005,11522.546,17795.44,11003.613,5341.796,643.4177,909.98486,42.855194,560.1762
Germany,DEU,2006,12035.344,17836.01,11261.282,5476.929,655.53894,1025.1161,74.12489,724.2506
Germany,DEU,2007,12402.272,16229.794,10902.556,4597.3843,692.5486,1325.1329,102.62281,946.20264
Germany,DEU,2008,11488.094,17248.871,11034.37,4839.695,665.008,1346.2482,146.6446,1080.0509
Germany,DEU,2009,10308.144,16554.443,10431.808,4375.7466,617.16144,1278.3617,217.76254,1193.245
Germany,DEU,2010,11086.998,16796.102,10895.737,4528.357,675.05237,1241.8864,385.41745,1312.6195
Germany,DEU,2011,11264.099,16241.719,10000.352,3459.3809,566.176,1597.4103,640.5084,1426.4727
Germany,DEU,2012,11568.413,16132.569,10023.934,3167.9639,692.9323,1646.0927,851.8402,1669.5034
Germany,DEU,2013,11887.708,16463.924,10485.276,3070.3193,725.78064,1664.2968,966.3505,1758.059
Germany,DEU,2014,11377.975,15954.541,9080.683,3037.1035,612.46124,1829.1289,1108.4152,1858.1223
Germany,DEU,2015,11148.674,15796.552,9375.72,2831.108,585.3371,2486.8115,1174.4374,1921.1823
Germany,DEU,2016,10753.189,15972.413,10256.724,2569.4648,623.7681,2426.46,1140.1848,1929.6552
Germany,DEU,2017,10058.837,16953.797,10557.671,2296.0505,606.1681,3179.5396,1166.0388,1920.8029
Germany,DEU,2018,9676.196,16036.871,10297.74,2267.8428,527.92645,3280.7346,1322.4269,1910.6273
Germany,DEU,2019,7470.367,16168.511,10685.005,2223.8115,584.4852,3729.3184,1339.5675,1882.035
Germany,DEU,2020,6156.5767,14627.006,10415.98,1900.8889,540.9566,3900.3088,1461.3683,1911.7731
Germany,DEU,2021,7430.7793,14453.934,10960.72,2034.3845,578.48236,3373.8545,1451.9873,1878.2201
Germany,DEU,2022,7632.1694,14770.282,8988.545,1014.2059,514.97894,3647.128,1762.0851,1928.9202
Germany,DEU,2023,5765.0254,13785.174,8610.125,208.1547,573.93646,4089.5693,1842.591,1832.2094
Germany,DEU,2024,5183.012,13915.036,9292.594,0,640.7642,4005.577,2138.4963,1803.2836
Greece,GRC,1965,2875.6428,6134.3706,0,0,261.1083,0,0,0
Greece,GRC,1966,2850.573,6652.2896,0,0,560.0886,0,0,0
Greece,GRC,1967,2700.8535,7754.0894,0,0,532.75903,0,0,0
Greece,GRC,1968,3028.258,7879.527,0,0,435.88397,0,0,0
Greece,GRC,1969,2921.1052,8356.416,0,0,652.59955,0,0,0
Greece,GRC,1970,3360.9268,9050.002,0,0,837.0379,0,0,0
Greece,GRC,1971,4931.5156,9953.008,0,0,838.3567,0,0,0
Greece,GRC,1972,5230.5815,11448.624,0,0,840.2975,0,0,0
Greece,GRC,1973,6121.394,13259.288,0,0,694.3348,0,0,0
Greece,GRC,1974,6421.233,12393.4,0,0,730.1336,0,0,0
Greece,GRC,1975,8326.887,13003.045,0,0,620.7432,0,0,0
Greece,GRC,1976,9685.942,13623.311,0,0,569.7952,0,0,0
Greece,GRC,1977,10166.512,13697.547,0,0,575.1858,0,0,0
Greece,GRC,1978,8936.183,14743.045,0,0,883.9222,0,0,0
Greece,GRC,1979,4835.859,15371.125,0,0,1039.8433,0,0,0
Greece,GRC,1980,4772.0327,15017.765,0,0,979.791,0,0,0
Greece,GRC,1981,4674.9404,14438.818,0,0,970.21765,0,0,0
Greece,GRC,1982,4706.396,14384.878,85.74359,0,1005.50916,0,0,0
Greece,GRC,1983,5728.467,13701.04,81.11795,0,655.80426,0,0,0
Greece,GRC,1984,6075.612,13945.898,88.6381,0,796.6906,0,0,0
Greece,GRC,1985,7004.3916,14095.949,82.81826,0,776.29144,0,0,0
Greece,GRC,1986,6650.3154,14231.872,112.87307,0,890.70465,0,0,0
Greece,GRC,1987,7557.8403,15389.137,128.27428,0,761.9711,0.27409038,0,0
Greece,GRC,1988,8447.372,15827.163,153.21303,0,645.7912,0.27294645,0,0
Greece,GRC,1989,9045.14,17366.574,153.89447,0,516.5156,0.27185035,0,0
Greece,GRC,1990,9136.487,18203.7,156.60194,0,479.00687,0.54155666,0,0
Greece,GRC,1991,8748.861,18488.486,153.97833,0,835.2216,0.53902656,0,0
Greece,GRC,1992,9081.968,18776.502,141.55548,0,590.686,2.1450238,0,0.301644
Greece,GRC,1993,9031.933,19064.32,103.86304,0,608.7621,12.538044,0,0.30011278
Greece,GRC,1994,9005.035,19399.78,52.8603,0,689.7822,9.819908,0,0.29857832
Greece,GRC,1995,8929.546,20135.771,48.50639,0,931.89087,8.978264,0,0.29707488
Greece,GRC,1996,8644.915,20802.158,54.233253,0,1142.638,9.986256,0,0
Greece,GRC,1997,9264.542,20904.887,187.22357,0,1015.1573,9.414132,0,0
Greece,GRC,1998,9643.698,21777.07,762.98376,0,967.17584,18.214233,0,0
Greece,GRC,1999,9230.925,21160.748,1361.2761,0,1189.0018,41.94649,0,0.29129508
Greece,GRC,2000,9733.035,21910.098,1817.9109,0,951.37506,116.184715,0,0
Greece,GRC,2001,10004.095,22094.166,1784.0516,0,534.23676,192.60037,0,22.7678
Greece,GRC,2002,9583.368,22104.531,1910.4308,0,704.4105,163.77545,0,36.156075
Greece,GRC,2003,9610.094,23148.87,2154.1663,0,1189.3954,254.79916,0,30.052296
Greece,GRC,2004,9825.012,22629.006,2361.73,0,1156.5756,277.44598,0.19185169,35.44316
Greece,GRC,2005,9661.681,22683.14,2370.6125,0,1228.2559,310.0205,0.23328918,34.581387
Greece,GRC,2006,8869.506,23646.27,2786.193,0,1423.4988,412.4619,0.33640578,32.37447
Greece,GRC,2007,9326.348,23849.975,3518.8066,0,623.9584,437.73508,0.3419053,52.056282
Greece,GRC,2008,8754.207,22801.695,4065.2065,0,788.9903,534.04663,1.2472203,53.985226
Greece,GRC,2009,8823.155,21318.637,3404.077,0,1264.7303,600.8733,11.81426,61.208897
Greece,GRC,2010,8225.468,19301.178,3725.0168,0,1749.7605,635.30396,36.927135,53.37239
Greece,GRC,2011,8268.1455,18415.777,4599.929,0,935.43713,773.13855,142.32959,58.17862
Greece,GRC,2012,8567.741,16141.088,4250.8516,0,1024.678,898.1557,395.16913,57.78439
Greece,GRC,2013,7409.2505,15022.666,3779.5315,0,1480.0532,965.2147,850.7092,61.66182
Greece,GRC,2014,7169.4487,14995.911,2901.175,0,1046.0887,861.6122,885.7442,63.015694
Greece,GRC,2015,6047.6294,15728.711,3153.7605,0,1426.7263,1081.1282,912.35425,66.8342
Greece,GRC,2016,4704.3833,15770.887,4122.3125,0,1292.3965,1199.8867,916.3058,79.52933
Greece,GRC,2017,5187.1094,16181.981,4981.619,0,921.21985,1287.2484,927.94556,90.09481
Greece,GRC,2018,5104.435,16027.472,4887.872,0,1331.4125,1460.4894,878.72687,91.46238
Greece,GRC,2019,3468.308,16533.773,5372.26,0,923.6293,1678.0211,1022.67816,117.21089
Greece,GRC,2020,1990.2908,13410.707,5928.0684,0,771.63586,2148.5295,1026.2181,132.47101
Greece,GRC,2021,1881.7395,14369.841,6597.9204,0,1374.3945,2440.569,1222.4934,147.4556
Greece,GRC,2022,1770.7454,16536.93,5951.223,0,909.69824,2568.0884,1684.7375,170.64977
Greece,GRC,2023,1393.5707,16723.395,5254.5615,0,908.4994,2624.4836,2117.7224,199.78789
Greece,GRC,2024,1049.1215,17248.287,6637.166,0,781.225,2900.2449,2468.3208,225.80098
Guyana,GUY,1965,,,,0,,,,
Guyana,GUY,1966,,,,0,,,,
Guyana,GUY,1967,,,,0,,,,
Guyana,GUY,1968,,,,0,,,,
Guyana,GUY,1969,,,,0,,,,
Guyana,GUY,1970,,,,0,,,,
Guyana,GUY,1971,,,,0,,,,
Guyana,GUY,1972,,,,0,,,,
Guyana,GUY,1973,,,,0,,,,
Guyana,GUY,1974,,,,0,,,,
Guyana,GUY,1975,,,,0,,,,
Guyana,GUY,1976,,,,0,,,,
Guyana,GUY,1977,,,,0,,,,
Guyana,GUY,1978,,,,0,,,,
Guyana,GUY,1979,,,,0,,,,
Guyana,GUY,1980,,,,0,,,,
Guyana,GUY,1981,,,,0,,,,
Guyana,GUY,1982,,,,0,,,,
Guyana,GUY,1983,,,,0,,,,
Guyana,GUY,1984,,,,0,,,,
Guyana,GUY,1985,,,,0,,,,
Guyana,GUY,1986,,,,0,,,,
Guyana,GUY,1987,,,,0,,,,
Guyana,GUY,1988,,,,0,,,,
Guyana,GUY,1989,,,,0,,,,
Guyana,GUY,1990,,,,0,,,,
Guyana,GUY,1991,,,,0,,,,
Guyana,GUY,1992,,,,0,,,,
Guyana,GUY,1993,,,,0,,,,
Guyana,GUY,1994,,,,0,,,,
Guyana,GUY,1995,,,,0,,,,
Guyana,GUY,1996,,,,0,,,,
Guyana,GUY,1997,,,,0,,,,
Guyana,GUY,1998,,,,0,,,,
Guyana,GUY,1999,,,,0,,,,
Guyana,GUY,2000,,,,0,,,,
Guyana,GUY,2001,,,,0,,,,
Guyana,GUY,2002,,,,0,,,,
Guyana,GUY,2003,,,,0,,,,
Guyana,GUY,2004,,,,0,,,,
Guyana,GUY,2005,,,,0,,,,
Guyana,GUY,2006,,,,0,,,,
Guyana,GUY,2007,,,,0,,,,
Guyana,GUY,2008,,,,0,,,,
Guyana,GUY,2009,,,,0,,,,
Guyana,GUY,2010,,,,0,,,,
Guyana,GUY,2011,,,,0,,,,
Guyana,GUY,2012,,,,0,,,,
Guyana,GUY,2013,,,,0,,,,
Guyana,GUY,2014,,,,0,,,,
Guyana,GUY,2015,,,,0,,,,
Guyana,GUY,2016,,,,0,,,,
Guyana,GUY,2017,,,,0,,,,
Guyana,GUY,2018,,,,0,,,,
Guyana,GUY,2019,,,,0,,,,
Guyana,GUY,2020,,,,0,,,,
Guyana,GUY,2021,,,,0,,,,
Guyana,GUY,2022,,,,0,,,,
Guyana,GUY,2023,,,,0,,,,
Guyana,GUY,2024,,,,0,,,,
High-income countries,OWID_HIC,1965,10630.525,14174.185,4977.0684,67.994835,2035.0332,0,0,57.77724
High-income countries,OWID_HIC,1966,10470.248,15112.489,5336.926,91.93241,2125.5461,0,0,62.91594
High-income countries,OWID_HIC,1967,10193.291,16032.861,5652.672,108.96018,2159.431,0,0,62.735554
High-income countries,OWID_HIC,1968,10328.75,17244.467,6131.9497,136.51866,2193.244,0,0,68.824715
High-income countries,OWID_HIC,1969,10359.251,18622.898,6696.846,158.379,2271.9163,0,0,71.6743
High-income countries,OWID_HIC,1970,10112.971,20097.818,7193.38,199.90935,2312.3115,0,0,76.772
High-income countries,OWID_HIC,1971,9497.439,20804.227,7579.6445,279.43842,2393.6458,0,0,77.667694
High-income countries,OWID_HIC,1972,9327.835,22167.42,7904.7944,378.18005,2477.3198,0,0,82.88935
High-income countries,OWID_HIC,1973,9621.348,23583.596,8057.613,496.97482,2458.9912,0,0,87.714806
High-income countries,OWID_HIC,1974,9453.043,22328.908,8056.3135,636.096,2674.5493,0,0,92.13694
High-income countries,OWID_HIC,1975,9214.678,21526.72,7733.979,876.6721,2655.2698,0,0,91.312996
High-income countries,OWID_HIC,1976,9629.129,22823.352,7995.2056,1006.55975,2522.5247,0,0,100.76871
High-income countries,OWID_HIC,1977,9684.833,23188.715,8029.1157,1242.5867,2519.0571,0,0,104.94035
High-income countries,OWID_HIC,1978,9547.448,23784.7,8161.5664,1447.9735,2687.9324,0.0076476797,0,110.12583
High-income countries,OWID_HIC,1979,10063.448,23698.3,8492.947,1482.8713,2775.8203,0.0151790865,0,114.518555
High-income countries,OWID_HIC,1980,10349.657,21794.85,8379.312,1589.2408,2732.9363,0.026356276,0,118.99855
High-income countries,OWID_HIC,1981,10375.643,20369.986,8200.108,1863.1151,2736.4055,0.02615611,0,121.9825
High-income countries,OWID_HIC,1982,10176.291,19259.07,7806.012,1991.2673,2786.5222,0.04575292,0,141.6136
High-income countries,OWID_HIC,1983,10331.411,18912.508,7587.9707,2238.985,2900.759,0.0805349,0.007367131,153.88762
High-income countries,OWID_HIC,1984,10694,19091.082,8142.874,2662.7246,2873.34,0.10915458,0.015392206,173.78145
High-income countries,OWID_HIC,1985,13073.441,21572.982,11249.565,3408.2205,3231.589,0.15556978,0.02845759,177.06831
High-income countries,OWID_HIC,1986,12908.822,22132.416,11086.893,3668.5886,3212.4912,0.33396605,0.03652553,188.91719
High-income countries,OWID_HIC,1987,13157.079,22346.86,11610.836,3955.701,3173.6565,0.4666274,0.025323708,201.71832
High-income countries,OWID_HIC,1988,13288.592,22917.791,11997,4237.5513,3155.677,0.78622484,0.024176132,206.16817
High-income countries,OWID_HIC,1989,13192.1045,23034.58,12411.132,4355.2505,3064.5752,6.2382574,0.617341,230.43224
High-income countries,OWID_HIC,1990,12630.53,23171.775,12545.819,4435.017,3143.9177,8.4134865,0.9008234,254.38982
High-income countries,OWID_HIC,1991,12144.07,22943.857,12806.466,4626.1226,3169.553,9.200373,1.1638855,264.15833
High-income countries,OWID_HIC,1992,11722.471,23175.537,12826.194,4635.1675,3119.7705,10.407822,1.0626458,279.82938
High-income countries,OWID_HIC,1993,11488.597,22754.994,13086.509,4773.661,3248.689,12.368886,1.2588135,289.64468
High-income countries,OWID_HIC,1994,11222.987,23072.607,13047.306,4822.11,3152.3416,14.909065,1.3387388,296.72702
High-income countries,OWID_HIC,1995,11180.587,23055.096,13409.861,4993.527,3317.3186,16.189337,1.4196686,300.19168
High-income countries,OWID_HIC,1996,11397.682,23324.469,13871.019,5128.888,3309.4763,18.476883,1.5308181,306.98764
High-income countries,OWID_HIC,1997,11327.672,23469.879,13659.326,5053.237,3376.7175,24.061897,1.6320281,324.5656
High-income countries,OWID_HIC,1998,11154.566,23420.69,13775.584,5131.7373,3295.7876,32.073666,1.7547398,333.4723
High-income countries,OWID_HIC,1999,11014.665,23692.125,13975.876,5316.059,3304.6033,42.41144,1.9480189,341.73257
High-income countries,OWID_HIC,2000,11428.121,23495.582,14414.372,5392.8257,3307.3298,63.579533,2.2288225,348.73773
High-income countries,OWID_HIC,2001,11299.896,23505.283,14339.622,5470.377,3094.8533,76.05097,2.9572167,360.22614
High-income countries,OWID_HIC,2002,11337.079,23360.273,14586.147,5462.722,3053.6633,104.65006,3.674651,390.6051
High-income countries,OWID_HIC,2003,11573.536,23610.572,14732.031,5235.5664,2952.79,125.11468,4.548862,407.06082
High-income countries,OWID_HIC,2004,11517.561,23998.973,14991.915,5401.3433,3000.8633,164.03925,5.9600987,438.8972
High-income countries,OWID_HIC,2005,11459.242,24026.63,15086.258,5346.488,2995.3035,198.3209,8.358459,472.41296
